,name,url,id,popularity,followers,genres
307,Kara Marni,https://open.spotify.com/artist/2lfOu2DjnvR4Xpolt3OPfv,2lfOu2DjnvR4Xpolt3OPfv,44,43274,"['alternative r&b', 'indie r&b', 'uk contemporary r&b']"
308,Panopticon,https://open.spotify.com/artist/2Mz5qpR3WxbcBwZBsmraWE,2Mz5qpR3WxbcBwZBsmraWE,36,43298,"['atmospheric black metal', 'autonomous black metal', 'bosnian electronic', 'chaotic black metal', 'folk black metal', 'forest black metal', 'kentucky metal', 'post-doom metal', 'post-metal', 'usbm', 'voidgaze']"
309,Ruby Haunt,https://open.spotify.com/artist/7LpofGzdLlzTnTLOFUhDD5,7LpofGzdLlzTnTLOFUhDD5,47,43556,"['chillwave', 'dreamo']"
310,Woodie Smalls,https://open.spotify.com/artist/1ng2cH6hJIOSYxQMk6pEux,1ng2cH6hJIOSYxQMk6pEux,46,43675,"['belgian hip hop', 'underground hip hop']"
311,Aaryan Shah,https://open.spotify.com/artist/4RzbexUO843fc5SLqKEQCr,4RzbexUO843fc5SLqKEQCr,56,44398,['trap soul']
312,Young Roddy,https://open.spotify.com/artist/7lVTwgQZCYQt20tvcPl6D4,7lVTwgQZCYQt20tvcPl6D4,49,44458,"['new orleans rap', 'soul flow', 'underground hip hop']"
313,Poppy Ajudha,https://open.spotify.com/artist/6oPQiSj92N4mk5jXLtX1bl,6oPQiSj92N4mk5jXLtX1bl,53,44717,"['indie soul', 'uk contemporary r&b']"
314,Shortone,https://open.spotify.com/artist/6xcpXFMC1dMuK7ay8TX3o6,6xcpXFMC1dMuK7ay8TX3o6,40,45063,"['pinoy hip hop', 'tagalog rap']"
315,Danny L Harle,https://open.spotify.com/artist/1PNvaesh1mkKZucGhBuqgD,1PNvaesh1mkKZucGhBuqgD,52,45283,"['art pop', 'electropop', 'escape room', 'hyperpop']"
316,DāM-FunK,https://open.spotify.com/artist/1AEcpjnSCmm53IBZQo3g9z,1AEcpjnSCmm53IBZQo3g9z,51,45287,"['popping', 'synth funk', 'wonky']"
317,DeVita,https://open.spotify.com/artist/5PS3ZZE5bBiZ3Ct9HiRG2B,5PS3ZZE5bBiZ3Ct9HiRG2B,51,45527,['korean r&b']
318,McClenney,https://open.spotify.com/artist/44drVL4jbdo6T6llD5cMgx,44drVL4jbdo6T6llD5cMgx,48,45535,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'neo r&b']"
319,LambC,https://open.spotify.com/artist/0BpbTGO68X4wV2aLBzjnhL,0BpbTGO68X4wV2aLBzjnhL,47,45665,"['chill r&b', 'korean pop', 'korean r&b']"
320,infinite bisous,https://open.spotify.com/artist/7w5cbnOLouZ5bGFvwIF5Ff,7w5cbnOLouZ5bGFvwIF5Ff,43,45688,['indie garage rock']
321,alayna,https://open.spotify.com/artist/7JwNWaTv4y9WNJCihQFHpv,7JwNWaTv4y9WNJCihQFHpv,47,45726,"['alternative r&b', 'chill r&b', 'indie r&b']"
322,Powers Pleasant,https://open.spotify.com/artist/0fYw4bch7qTxBZLS3rSVMj,0fYw4bch7qTxBZLS3rSVMj,54,45962,['underground hip hop']
323,Plastic Plastic,https://open.spotify.com/artist/0YjEWrRKD9nBJfeF5eLdBd,0YjEWrRKD9nBJfeF5eLdBd,46,46206,"['thai indie pop', 'thai pop']"
324,OuiOui,https://open.spotify.com/artist/11BHuhJ2jEMPNJ3WpwZVT8,11BHuhJ2jEMPNJ3WpwZVT8,46,46253,"['k-indie', 'korean r&b']"
325,Freddie Joachim,https://open.spotify.com/artist/0GgkfnO3Bu2CFn65ZH31TF,0GgkfnO3Bu2CFn65ZH31TF,48,46286,"['ambeat', 'chillhop', 'jazz boom bap']"
326,sad boy with a laptop,https://open.spotify.com/artist/55ZGP7wiI7sIfU36CTeBzT,55ZGP7wiI7sIfU36CTeBzT,47,46321,['lo-fi beats']
327,Georgia Anne Muldrow,https://open.spotify.com/artist/2RdnkH5txHb9c4vGwq0I31,2RdnkH5txHb9c4vGwq0I31,43,46578,"['indie jazz', 'indie soul', 'neo soul']"
328,billy woods,https://open.spotify.com/artist/39vtb2iiz3079nqfL5nfFc,39vtb2iiz3079nqfL5nfFc,45,46586,"['alternative hip hop', 'escape room']"
329,Oh No,https://open.spotify.com/artist/5PA6iCCOkq14PpMWWlhJ5T,5PA6iCCOkq14PpMWWlhJ5T,47,46872,"['alternative hip hop', 'turntablism']"
330,Van Hunt,https://open.spotify.com/artist/4KZ6qvHEY7prblYD2VrOd3,4KZ6qvHEY7prblYD2VrOd3,34,46981,"['neo soul', 'urban contemporary']"
331,GFOTY,https://open.spotify.com/artist/3FPflECmvkrze212dLPRSC,3FPflECmvkrze212dLPRSC,40,46985,"['art pop', 'deconstructed club', 'escape room', 'hyperpop']"
332,Madison McFerrin,https://open.spotify.com/artist/02zPEtdzUWnPToEVLRiQ7e,02zPEtdzUWnPToEVLRiQ7e,46,47161,"['a cappella', 'alternative r&b', 'indie jazz', 'indie r&b', 'indie soul']"
333,JGrrey,https://open.spotify.com/artist/66rDbD3tWR3M1uNuIaDAGx,66rDbD3tWR3M1uNuIaDAGx,48,47503,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']"
334,Tiffany Day,https://open.spotify.com/artist/5D5Qbe1lf3aMnLsPSzXItu,5D5Qbe1lf3aMnLsPSzXItu,51,47689,['chill r&b']
335,FRVRFRIDAY,https://open.spotify.com/artist/2jwmP4TgzTGqjCfcXMDayW,2jwmP4TgzTGqjCfcXMDayW,55,47829,"['canadian contemporary r&b', 'canadian hip hop', 'indie hip hop', 'sad rap', 'trap soul']"
336,Dua Saleh,https://open.spotify.com/artist/2DGBzoOLcKLK3eWxFyugdB,2DGBzoOLcKLK3eWxFyugdB,51,48326,"['alternative r&b', 'escape room', 'indie r&b', 'minnesota hip hop', 'sudanese pop']"
337,Lava La Rue,https://open.spotify.com/artist/271bbpX3pdCi56ZJA1jQ43,271bbpX3pdCi56ZJA1jQ43,48,48612,"['alternative r&b', 'indie r&b', 'indie soul', 'uk alternative hip hop', 'uk contemporary r&b']"
338,Rendezvous At Two,https://open.spotify.com/artist/2EcDZA7LVlXzUhOqYzhNGK,2EcDZA7LVlXzUhOqYzhNGK,48,48722,['bedroom soul']
339,Jimmy Brown,https://open.spotify.com/artist/5YPCpDIPOY4WqY9Bqdw4Uc,5YPCpDIPOY4WqY9Bqdw4Uc,57,48846,['chill r&b']
340,Kweku Collins,https://open.spotify.com/artist/2SPt3i9sJKS1qiMQQQr9LS,2SPt3i9sJKS1qiMQQQr9LS,42,48898,['underground hip hop']
341,Reflection Eternal,https://open.spotify.com/artist/6vwJ3e6KaQAhLEpBPxCMBC,6vwJ3e6KaQAhLEpBPxCMBC,43,49082,"['alternative hip hop', 'hardcore hip hop', 'hip hop']"
342,MyKey,https://open.spotify.com/artist/191tnItkCke3YcHpUxDOD9,191tnItkCke3YcHpUxDOD9,56,49098,"['bedroom pop', 'indie pop']"
343,Iman Omari,https://open.spotify.com/artist/1ySUvbTVNE9pyhdzcDxjg4,1ySUvbTVNE9pyhdzcDxjg4,55,49310,"['alternative r&b', 'indie r&b', 'indie soul']"
344,Vista Kicks,https://open.spotify.com/artist/6wnSPJpmVKFcn1TpRl5Uli,6wnSPJpmVKFcn1TpRl5Uli,53,49427,"['la indie', 'modern rock']"
345,JONES,https://open.spotify.com/artist/6Mn5HNY6bJSqK31cRa0uiv,6Mn5HNY6bJSqK31cRa0uiv,50,49766,"['alternative r&b', 'uk contemporary r&b']"
346,Khary,https://open.spotify.com/artist/4489Zgs4RNq2ZtSh3UnOxZ,4489Zgs4RNq2ZtSh3UnOxZ,50,49996,"['indie hip hop', 'lo-fi rap', 'rhode island rap']"
347,CASISDEAD,https://open.spotify.com/artist/0n7CYdHaJm01NFXRhwbbKs,0n7CYdHaJm01NFXRhwbbKs,48,50338,"['grime', 'uk alternative hip hop']"
348,Etta Bond,https://open.spotify.com/artist/0zanHkxN0P38oWegA8iSQA,0zanHkxN0P38oWegA8iSQA,49,51075,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']"
349,Liv Dawson,https://open.spotify.com/artist/7i8fq2gFSVgPdWVXOlDEx7,7i8fq2gFSVgPdWVXOlDEx7,44,51138,"['indie electropop', 'uk pop']"
350,LEEBADA,https://open.spotify.com/artist/17vCFclNbTzsDfPgsaWaQO,17vCFclNbTzsDfPgsaWaQO,44,51445,['korean r&b']
351,Charlotte Dos Santos,https://open.spotify.com/artist/0INatsTiEOX0EJimNTQjSM,0INatsTiEOX0EJimNTQjSM,42,51445,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul']"
352,Ralph Castelli,https://open.spotify.com/artist/4o16FybIZV7WPD7tOl7PUd,4o16FybIZV7WPD7tOl7PUd,59,51790,['alaska indie']
353,Fern.,https://open.spotify.com/artist/7KoTRIhjkIQy2L8RjWDpfF,7KoTRIhjkIQy2L8RjWDpfF,56,52020,"['chill r&b', 'opm', 'pinoy indie', 'tagalog rap']"
354,Maurice Moore,https://open.spotify.com/artist/2r3A0lVppaYaTz2ttY1Jws,2r3A0lVppaYaTz2ttY1Jws,44,52053,"['canadian contemporary r&b', 'chill r&b', 'pop r&b', 'trap soul']"
355,Darci,https://open.spotify.com/artist/1lAvOODEAbUI5b51WRBbdx,1lAvOODEAbUI5b51WRBbdx,59,53164,"['trap soul', 'wave']"
356,Trademark Da Skydiver,https://open.spotify.com/artist/2RPgvowoS8BYurtbUjwKjt,2RPgvowoS8BYurtbUjwKjt,43,53201,"['alternative hip hop', 'new orleans rap']"
357,Chiiild,https://open.spotify.com/artist/2YqJwmohaNjg9lg51flSax,2YqJwmohaNjg9lg51flSax,57,53293,"['alternative r&b', 'indie r&b']"
358,Arlie,https://open.spotify.com/artist/6Bllzm0olEwqGwPujaLiuA,6Bllzm0olEwqGwPujaLiuA,54,53340,"['indie pop', 'modern rock']"
359,David Choi,https://open.spotify.com/artist/5TxL5c1vLglCvxeCrL6oap,5TxL5c1vLglCvxeCrL6oap,42,53728,['viral pop']
360,Busty and the Bass,https://open.spotify.com/artist/4XMc1qHObZ7aXQrH5MmbjK,4XMc1qHObZ7aXQrH5MmbjK,52,53741,"['modern funk', 'retro soul']"
361,Wynter Gordon,https://open.spotify.com/artist/4nmrm4zpgJ0RC6aZRSUEjF,4nmrm4zpgJ0RC6aZRSUEjF,51,53812,['electropop']
362,Wild Party,https://open.spotify.com/artist/48PAAxWdIDbA4WHkHjgsEv,48PAAxWdIDbA4WHkHjgsEv,53,53826,"['indie poptimism', 'modern alternative rock', 'modern rock']"
363,AKTHESAVIOR,https://open.spotify.com/artist/1RlBttuJAY33jcaL1TOlUw,1RlBttuJAY33jcaL1TOlUw,49,54033,['underground hip hop']
364,Victor Internet,https://open.spotify.com/artist/6Ib0Di9b3kMxw9yD0DAyAC,6Ib0Di9b3kMxw9yD0DAyAC,52,54449,['bedroom pop']
365,Jarreau Vandal,https://open.spotify.com/artist/6f96znq79wvlknKHHHhtTW,6f96znq79wvlknKHHHhtTW,53,54646,"['alternative r&b', 'dutch r&b', 'indie r&b', 'indie soul']"
366,Yung Heazy,https://open.spotify.com/artist/15fMBLwvm3qGTWXgdxOUCV,15fMBLwvm3qGTWXgdxOUCV,41,54693,['bedroom pop']
367,Michael Christmas,https://open.spotify.com/artist/1POk07q5vJ4NcdOgkLyPzp,1POk07q5vJ4NcdOgkLyPzp,42,54923,"['boston hip hop', 'indie hip hop', 'underground hip hop']"
368,Elujay,https://open.spotify.com/artist/1CgbNAF3Stnz1Tpipu3xdO,1CgbNAF3Stnz1Tpipu3xdO,50,55271,"['alternative r&b', 'cali rap', 'chill r&b', 'indie hip hop', 'indie r&b', 'indie soul', 'trap soul', 'underground hip hop']"
369,Dreamer Boy,https://open.spotify.com/artist/1UJKiAI4Evnhh1ExDse25D,1UJKiAI4Evnhh1ExDse25D,56,55387,"['alternative r&b', 'chill r&b', 'indie pop', 'indie r&b', 'nashville indie']"
370,Frankie Stew and Harvey Gunn,https://open.spotify.com/artist/1jVvXqdwDHekLwFBamrcUx,1jVvXqdwDHekLwFBamrcUx,58,55492,"['indie soul', 'uk alternative hip hop']"
371,Brad stank,https://open.spotify.com/artist/6BkeI9oZkqskZ4XMwy5OFl,6BkeI9oZkqskZ4XMwy5OFl,50,55587,['indie garage rock']
372,KWAYE,https://open.spotify.com/artist/5dIssYf7lu8wufkQywN9WJ,5dIssYf7lu8wufkQywN9WJ,42,56266,['uk contemporary r&b']
373,Pivot Gang,https://open.spotify.com/artist/0kDgxQlVYVecF6MCNWJTYE,0kDgxQlVYVecF6MCNWJTYE,42,56281,"['indie hip hop', 'underground hip hop']"
374,Aaron Taylor,https://open.spotify.com/artist/1evO4fwLsEkkPGq32dCix7,1evO4fwLsEkkPGq32dCix7,57,56616,"['alternative r&b', 'indie r&b', 'indie soul', 'soul', 'uk contemporary r&b']"
375,binki,https://open.spotify.com/artist/2jbd7OqeJJd1hz81vOXwwW,2jbd7OqeJJd1hz81vOXwwW,58,56709,"['indie r&b', 'modern indie pop']"
376,Nbdy,https://open.spotify.com/artist/1fQWUHoSWhlrc9rmHi2xnE,1fQWUHoSWhlrc9rmHi2xnE,50,56970,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'trap soul']"
377,Oscar Jerome,https://open.spotify.com/artist/39cDMNnxwjrKJE1dyt47jh,39cDMNnxwjrKJE1dyt47jh,49,57035,"['indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'uk contemporary jazz']"
378,iyla,https://open.spotify.com/artist/4LXBFNxqvOcdBVpbgKn6op,4LXBFNxqvOcdBVpbgKn6op,53,57161,"['alternative r&b', 'pop soul']"
379,oceanfromtheblue,https://open.spotify.com/artist/76eIrOIqck4yuOhrYZGx3a,76eIrOIqck4yuOhrYZGx3a,53,57203,"['chill r&b', 'k-indie', 'korean r&b']"
380,Tiana Major9,https://open.spotify.com/artist/1Naqgo0HMRoumRP0e2MXD9,1Naqgo0HMRoumRP0e2MXD9,57,57204,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'uk contemporary r&b']"
381,Topaz Jones,https://open.spotify.com/artist/76bAuLD5jMIT1YDJ84KB8l,76bAuLD5jMIT1YDJ84KB8l,50,57763,"['alternative r&b', 'indie hip hop', 'indie r&b', 'new jersey rap']"
382,Pac Div,https://open.spotify.com/artist/5504Qqp7s40bqBqzWMEByl,5504Qqp7s40bqBqzWMEByl,31,58333,"['alternative hip hop', 'soul flow']"
383,RICEWINE,https://open.spotify.com/artist/6Vf4rmMsQbAwiCG00YeEI7,6Vf4rmMsQbAwiCG00YeEI7,45,58446,['melbourne indie']
384,Anfa Rose,https://open.spotify.com/artist/6QyD04sHvKf1AjxkXrNRk1,6QyD04sHvKf1AjxkXrNRk1,50,58762,"['trap soul', 'underground hip hop']"
385,george,https://open.spotify.com/artist/2pRZp2WxvnWWiSPcSSYkNV,2pRZp2WxvnWWiSPcSSYkNV,54,59300,"['chill r&b', 'korean city pop', 'korean pop']"
386,Locksmith,https://open.spotify.com/artist/0OGWDaYrjhn6v1Lq1rqrWa,0OGWDaYrjhn6v1Lq1rqrWa,51,59304,"['canadian hip hop', 'conscious hip hop', 'deep underground hip hop', 'underground hip hop']"
387,ENNY,https://open.spotify.com/artist/3qEnCAnX23lvoxZYtBiPgL,3qEnCAnX23lvoxZYtBiPgL,55,59443,['indie r&b']
388,Hil St. Soul,https://open.spotify.com/artist/7bYgUzgUILyzwkf6RHZf9J,7bYgUzgUILyzwkf6RHZf9J,43,59641,"['neo soul', 'smooth soul', 'urban contemporary']"
389,Chester Watson,https://open.spotify.com/artist/1vmLIa1VRY38hZoar8AyYS,1vmLIa1VRY38hZoar8AyYS,48,59686,['underground hip hop']
390,IshDARR,https://open.spotify.com/artist/1MlV4b7HGi4AiZWXholyVu,1MlV4b7HGi4AiZWXholyVu,46,59706,"['deep underground hip hop', 'milwaukee hip hop', 'underground hip hop']"
391,CRUCiAL STAR,https://open.spotify.com/artist/4vdAgNz4vrUZVvS0CaVvGJ,4vdAgNz4vrUZVvS0CaVvGJ,46,59996,"['k-indie', 'k-rap', 'korean pop', 'korean r&b']"
392,Ivy Sole,https://open.spotify.com/artist/4NcMrSi3B8eUVy6e1Ni3wu,4NcMrSi3B8eUVy6e1Ni3wu,45,60127,"['alternative r&b', 'escape room', 'indie soul', 'north carolina hip hop']"
393,OVAN,https://open.spotify.com/artist/4FuRHFtCeoYaeeVDKyyvbS,4FuRHFtCeoYaeeVDKyyvbS,48,60310,"['k-pop', 'k-rap', 'korean pop', 'korean r&b']"
394,Jaz Karis,https://open.spotify.com/artist/4rDcfb3TEWyx0BKdzKG24I,4rDcfb3TEWyx0BKdzKG24I,52,60836,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']"
395,Yazmin Lacey,https://open.spotify.com/artist/2datC2OML2YxykP6vnDRmg,2datC2OML2YxykP6vnDRmg,48,60968,"['indie jazz', 'indie r&b', 'indie soul', 'jazz pop']"
396,MIKE,https://open.spotify.com/artist/1wlzPS1hSNrkriIIwLFTmU,1wlzPS1hSNrkriIIwLFTmU,51,61238,"['alternative hip hop', 'boom bap', 'underground hip hop']"
397,Hi-Tek,https://open.spotify.com/artist/2S3kEShbYaNGvSyJdd7sJg,2S3kEShbYaNGvSyJdd7sJg,44,61600,"['alternative hip hop', 'cincinnati rap', 'hardcore hip hop', 'hip hop']"
398,Chevy Woods,https://open.spotify.com/artist/6hSbppor1AmH9RGzyxOcGT,6hSbppor1AmH9RGzyxOcGT,55,61788,"['pittsburgh rap', 'trap']"
399,PLAZA,https://open.spotify.com/artist/50Fwc6LYQ2aYsWVN10hhTY,50Fwc6LYQ2aYsWVN10hhTY,57,62134,"['canadian contemporary r&b', 'trap soul']"
400,Boldy James,https://open.spotify.com/artist/4fpwOzxFRMVGfd197dKIdY,4fpwOzxFRMVGfd197dKIdY,58,62216,"['alternative hip hop', 'boom bap', 'escape room', 'hip hop', 'rap', 'underground hip hop']"
401,Eartheater,https://open.spotify.com/artist/18ca9d5EU5R1AhVKPR1cm0,18ca9d5EU5R1AhVKPR1cm0,51,62347,"['art pop', 'deconstructed club', 'electra', 'escape room', 'experimental pop', 'hyperpop', 'new isolationism']"
402,Da Beatfreakz,https://open.spotify.com/artist/3Q8Ow3li2nXzZhRPHMwR7h,3Q8Ow3li2nXzZhRPHMwR7h,57,62758,"['afroswing', 'uk hip hop']"
403,Jaylib,https://open.spotify.com/artist/7BWVFnoB7Qy9biFNCoRCMI,7BWVFnoB7Qy9biFNCoRCMI,38,62814,"['alternative hip hop', 'east coast hip hop', 'hip hop', 'psychedelic hip hop']"
404,Jesse Boykins III,https://open.spotify.com/artist/7N3L5HZxQqxWSfhrrTNI29,7N3L5HZxQqxWSfhrrTNI29,48,62973,"['alternative r&b', 'neo r&b', 'neo soul']"
405,Ambush Buzzworl,https://open.spotify.com/artist/7fpQ6NCdteN7GLIpdFXaKV,7fpQ6NCdteN7GLIpdFXaKV,48,63183,"['grime', 'uk alternative hip hop', 'uk hip hop']"
406,Elzhi,https://open.spotify.com/artist/6OwOuTjrLVrlMH1nxxIjbT,6OwOuTjrLVrlMH1nxxIjbT,42,63336,"['alternative hip hop', 'boom bap', 'detroit hip hop', 'hip hop', 'soul flow', 'underground rap']"
407,SOLE,https://open.spotify.com/artist/6naXFodImN2DwRmKCQHAUt,6naXFodImN2DwRmKCQHAUt,55,63810,"['chill r&b', 'korean r&b']"
408,Skyzoo,https://open.spotify.com/artist/0qHfqHyHZnxvv1lfkJraQc,0qHfqHyHZnxvv1lfkJraQc,47,64662,"['alternative hip hop', 'boom bap', 'hardcore hip hop', 'hip hop', 'soul flow', 'southern hip hop', 'underground hip hop', 'underground rap']"
409,Deante' Hitchcock,https://open.spotify.com/artist/5REHfa3YDopGOzrxwTsPvH,5REHfa3YDopGOzrxwTsPvH,52,64781,"['alternative r&b', 'atl hip hop', 'pop rap', 'underground hip hop']"
410,Thirdstory,https://open.spotify.com/artist/7GJbWH8vhhuW22707B8HsW,7GJbWH8vhhuW22707B8HsW,49,65448,['nyc pop']
411,Sunni Colón,https://open.spotify.com/artist/4tRZRfhgfLEIUI9mw9Njy2,4tRZRfhgfLEIUI9mw9Njy2,49,65451,"['alternative r&b', 'indie r&b', 'indie soul']"
412,Burbank,https://open.spotify.com/artist/4iHB5bp1wwN5qTbVPaBykO,4iHB5bp1wwN5qTbVPaBykO,55,65913,['lo-fi beats']
413,Jelani Aryeh,https://open.spotify.com/artist/7A47sEe0ih6WpKmNCRMu86,7A47sEe0ih6WpKmNCRMu86,58,65959,"['alternative r&b', 'bedroom soul', 'indie pop', 'indie r&b']"
414,Hannah Diamond,https://open.spotify.com/artist/3sXErEOw7EmO6Sj7EgjHdU,3sXErEOw7EmO6Sj7EgjHdU,45,66209,"['art pop', 'electropop', 'escape room', 'hyperpop']"
415,Kevin Ross,https://open.spotify.com/artist/5ae3MM8dgOn3QPHzqFDJlY,5ae3MM8dgOn3QPHzqFDJlY,52,66420,"['alternative r&b', 'indie r&b', 'neo soul', 'pop r&b', 'r&b']"
416,Samia,https://open.spotify.com/artist/1Uk1GyijF6fSfX4mWq5bfR,1Uk1GyijF6fSfX4mWq5bfR,56,66502,"['art pop', 'bubblegrunge', 'indie folk', 'indie pop']"
417,Shay Lia,https://open.spotify.com/artist/3sJQwG0SsGRyv5C5kh4o9a,3sJQwG0SsGRyv5C5kh4o9a,56,66715,"['alternative r&b', 'canadian contemporary r&b', 'canadian pop', 'chill r&b', 'indie r&b', 'indie soul', 'montreal indie']"
418,Hojean,https://open.spotify.com/artist/0ENnerFBtqPaVUcHadXU2w,0ENnerFBtqPaVUcHadXU2w,57,67198,['chill r&b']
419,Mk.gee,https://open.spotify.com/artist/7tr9pbgNEKtG0GQTKe08Tz,7tr9pbgNEKtG0GQTKe08Tz,53,67252,"['alternative r&b', 'indie soul', 'vapor soul']"
420,Serena Isioma,https://open.spotify.com/artist/6u6AbTVrbabv27DLcSrF8i,6u6AbTVrbabv27DLcSrF8i,60,67414,"['alternative r&b', 'chill r&b', 'indie r&b', 'modern indie pop']"
421,WOOGIE,https://open.spotify.com/artist/7C0lSOS41UnTbnF7bMSEWN,7C0lSOS41UnTbnF7bMSEWN,44,67677,"['k-rap', 'korean r&b']"
422,Illa J,https://open.spotify.com/artist/72zigmOdJbIsz0iIRhCBvp,72zigmOdJbIsz0iIRhCBvp,53,68118,"['alternative hip hop', 'detroit hip hop', 'hip hop', 'indie soul']"
423,Lil Mariko,https://open.spotify.com/artist/1ZRRl4S2B4xZBzHtIf65Jx,1ZRRl4S2B4xZBzHtIf65Jx,58,68139,"['escape room', 'hyperpop']"
424,Eryn Allen Kane,https://open.spotify.com/artist/5xI4mPixKfrCCspATqbpy3,5xI4mPixKfrCCspATqbpy3,52,68151,"['alternative r&b', 'indie soul']"
425,Gabe Bondoc,https://open.spotify.com/artist/6YloMIsWjpHzIRK8s5tzAr,6YloMIsWjpHzIRK8s5tzAr,55,69272,['chill r&b']
426,Mykki Blanco,https://open.spotify.com/artist/2tSv9mEQSuNVMGr9qjYfkr,2tSv9mEQSuNVMGr9qjYfkr,48,69369,"['art pop', 'escape room', 'lgbtq+ hip hop', 'trap queen']"
427,Rayana Jay,https://open.spotify.com/artist/1kh0AypxF3CxMMzmQyif2S,1kh0AypxF3CxMMzmQyif2S,46,69741,"['alternative r&b', 'chill r&b', 'indie r&b', 'indie soul']"
428,Kojey Radical,https://open.spotify.com/artist/1HMhQzj2QXxR40zGDdaK6y,1HMhQzj2QXxR40zGDdaK6y,58,69831,"['indie soul', 'uk alternative hip hop']"
429,Dave B.,https://open.spotify.com/artist/5bfqwcEcRrMhtY9smw3IeJ,5bfqwcEcRrMhtY9smw3IeJ,51,69964,"['alternative r&b', 'seattle hip hop', 'underground hip hop']"
430,Jordan Mackampa,https://open.spotify.com/artist/24WPEGLYPvEsmk4GSDFyST,24WPEGLYPvEsmk4GSDFyST,57,70018,"['indie anthem-folk', 'indie soul']"
431,The Scary Jokes,https://open.spotify.com/artist/33NScerSaBJ9Y1YndrE5sL,33NScerSaBJ9Y1YndrE5sL,50,70345,"['indie pop', 'new jersey indie']"
432,JAHKOY,https://open.spotify.com/artist/1c5SlzViAqsaB0kXygfSjh,1c5SlzViAqsaB0kXygfSjh,42,70995,"['canadian contemporary r&b', 'trap soul']"
433,Blu & Exile,https://open.spotify.com/artist/567CChDKZrtF4rnk2r5JeP,567CChDKZrtF4rnk2r5JeP,42,71453,"['alternative hip hop', 'hip hop', 'jazz rap']"
434,TeaMarrr,https://open.spotify.com/artist/1cWyN6TA0n4j9JtqI0sOpt,1cWyN6TA0n4j9JtqI0sOpt,48,71712,"['alternative r&b', 'boston hip hop', 'chill r&b', 'escape room']"
435,Large Professor,https://open.spotify.com/artist/01nVIuD8YZsnFH6x6Cc9rX,01nVIuD8YZsnFH6x6Cc9rX,49,71895,"['alternative hip hop', 'boom bap', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'queens hip hop', 'turntablism']"
436,Phonte,https://open.spotify.com/artist/5SyCTZ8X8YQCI0J1VRp4iC,5SyCTZ8X8YQCI0J1VRp4iC,52,72118,"['alternative hip hop', 'hip hop', 'neo r&b', 'neo soul', 'north carolina hip hop']"
437,Always Never,https://open.spotify.com/artist/0iiDqBBNToKJG4YoyESrBf,0iiDqBBNToKJG4YoyESrBf,56,72578,"['canadian contemporary r&b', 'trap soul']"
438,Sylvan LaCue,https://open.spotify.com/artist/0JuDxOwz1e3Wx05t8e3AT3,0JuDxOwz1e3Wx05t8e3AT3,45,72620,"['indie hip hop', 'miami hip hop', 'underground hip hop']"
439,Q,https://open.spotify.com/artist/22vqVhfPJab5kkU9txDGX3,22vqVhfPJab5kkU9txDGX3,62,73099,"['alternative r&b', 'chill r&b', 'indie r&b']"
440,"Black Country, New Road",https://open.spotify.com/artist/3PP6ghmOlDl2jaKaH0avUN,3PP6ghmOlDl2jaKaH0avUN,50,73183,"['art pop', 'chamber psych', 'freak folk', 'london indie', 'modern alternative rock', 'uk post-punk revival']"
441,Nyck Caution,https://open.spotify.com/artist/1ZyUXvaBXUsIZ3JD6jYGkt,1ZyUXvaBXUsIZ3JD6jYGkt,56,73210,['underground hip hop']
442,Sir Michael Rocks,https://open.spotify.com/artist/2F3zBRfrDfm2FyNT0YKyAx,2F3zBRfrDfm2FyNT0YKyAx,54,73280,['underground hip hop']
443,Bibi Bourelly,https://open.spotify.com/artist/3jDtqAKltRxJi64svLZGj7,3jDtqAKltRxJi64svLZGj7,55,73342,['alternative r&b']
444,Reo Cragun,https://open.spotify.com/artist/08v1r0jqDyvSo2LtSqHxcy,08v1r0jqDyvSo2LtSqHxcy,56,73545,"['canadian hip hop', 'trap soul', 'underground hip hop']"
445,Alextbh,https://open.spotify.com/artist/0kXDB5aeESWj5BD9TCLkMu,0kXDB5aeESWj5BD9TCLkMu,48,74212,['chill r&b']
446,Iglooghost,https://open.spotify.com/artist/7LCDnUQYE07fnKbo46SVLB,7LCDnUQYE07fnKbo46SVLB,42,74714,"['deconstructed club', 'escape room', 'future bass', 'hyperpop', 'wonky']"
447,A. G. Cook,https://open.spotify.com/artist/335TWGWGFan4vaacJzSiU8,335TWGWGFan4vaacJzSiU8,57,75110,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']"
448,Matt Martians,https://open.spotify.com/artist/7ycsWk9ae4pTAlWH8j6Hf9,7ycsWk9ae4pTAlWH8j6Hf9,43,75375,"['alternative r&b', 'indie r&b', 'indie soul']"
